drugbank_id,disease_id
DB00519,C0011849
DB00519,C1802373
DB00519,C0011880
DB06706,C0162565
DB06706,C2936779
DB14881,C0236124
DB00691,C0011849
DB00691,C1802373
DB00691,C0011880
DB15821,C0041296
DB15860,C1282002
DB03793,C0010068
DB03793,C0010054
DB03793,C1956346
DB09381,C0868560
DB09381,C0451636
DB09381,C0549206
DB15880,C0868560
DB15880,C0451636
DB15880,C0549206
DB00655,C0868560
DB00655,C0451636
DB00655,C0549206
DB00627,C0342951
DB00621,C0027720
DB00621,C0027726
DB00621,C0022658
DB06594,C0948807
DB06594,C0086565
DB06695,C1608401
DB00916,C0085762
DB00916,C0001956
DB00916,C0001973
DB00066,C0032019
DB00066,C0346300
DB00066,C0032000
DB00066,C0001432
DB01136,C0221047
DB01136,C0428908
DB01136,C0037052
DB01136,C1579172
DB00331,C5676337
DB00331,C5674896
DB09166,C0154946
DB09166,C3161425
DB09166,C3161424
DB09166,C0017605
DB00492,C0011849
DB00492,C1802373
DB00492,C0011880
DB01233,C0017181
DB01233,C0018932
DB04880,C0392464
DB04880,C0018789
DB09285,C0010474
DB09285,C0013295
DB09285,C4290200
DB09285,C0267251
DB09285,C0030920
DB00584,C0011849
DB00584,C1802373
DB00584,C0011880
DB16022,C0020538
DB00956,C0151740
DB00956,C1542810
DB00333,C0034072
DB03209,C0868560
DB03209,C0451636
DB03209,C0549206
DB13312,C0019243
DB13312,C4552294
DB08985,C4551472
DB08985,C0700053
DB08985,C1971648
DB08985,C0007194
DB00115,C0018802
DB00115,C1541842
DB00115,C1541843
DB01424,C4551627
DB01424,C0027947
DB06623,C0085762
DB06623,C0349097
DB03793,C0003811
DB03793,C0264886
DB13173,C0007684
DB08801,C0014544
DB08801,C0751111
DB08801,C0086237
DB08801,C0236018
DB13166,C0011849
DB13166,C1802373
DB13166,C0011880
DB09015,C0022660
DB09015,C3854173
DB09015,C2609414
DB01400,C1449647
DB01400,C1449646
DB01400,C0031154
DB00468,C0040034
DB00468,C0392386
DB00561,C0014544
DB00561,C0751111
DB00561,C0086237
DB00561,C0236018
DB08818,C1458140
DB08818,C0005779
DB01395,C1861172
DB01395,C0340726
DB14591,C0264219
DB00746,C0003460
DB01243,C0332575
DB01243,C0041834
DB14634,C0702166
DB13844,C0917801
DB13844,C0021603
DB13844,C0393760
DB13844,C0235162
DB13844,C1540722
DB16020,C0343846
DB16020,C0026946
DB16020,C0947852
DB16020,C1578612
DB16020,C1963680
DB05084,C0279530
DB05084,C0153509
DB01019,C0010054
DB01019,C1299433
DB01019,C1956346
DB01019,C0852153
DB01019,C0852149
DB01019,C2003996
DB05258,C0007682
DB05258,C1535530
DB05258,C0027765
DB00682,C0000821
DB00682,C2903592
DB01049,C0281774
DB13946,C0868560
DB13946,C0451636
DB13946,C0549206
DB13783,C1536133
DB13783,C0264716
DB01351,C0743330
DB01351,C0013404
DB01351,C0085619
DB00396,C0000814
DB00396,C2903190
DB06706,C0020538
DB06706,C0857121
DB06706,C0497247
DB06706,C2240377
DB02843,C0546817
DB06701,C0751900
DB06701,C0040188
DB14151,C0392525
DB01588,C0037315
DB01588,C0338495
DB01588,C4551689
DB01588,C1534531
DB01588,C0520679
DB00922,C0020649
DB00049,C0025637
DB00049,C1536476
DB08971,C0041309
DB01251,C1263960
DB01251,C0011877
DB04573,C0040053
DB04573,C0087086
DB12834,C0009207
DB12834,C1571834
DB13772,C0242205
DB13772,C1623040
DB13772,C1623041
DB09477,C3266719
DB01594,C0868560
DB01594,C0451636
DB01594,C0549206
DB13527,C1458140
DB13527,C0005779
DB15975,C0919715
DB15975,C0263591
DB00544,C0868560
DB00544,C0451636
DB00544,C0549206
DB12911,C0037274
DB12911,C0947839
DB12911,C0851422
DB12911,C0549660
DB00304,C2239176
DB00304,C0023903
DB00304,C1540768
DB00304,C0345904
DB13042,C0009421
DB13042,C0860634
DB01274,C0155880
DB01274,C0004096
DB01274,C1387164
DB01274,C1260881
DB01274,C0494660
DB01274,C1388869
DB01274,C0155877
DB01274,C0264411
DB01274,C1319018
DB01148,C1541124
DB00092,C0019693
DB00092,C4505456
DB00092,C1535437
DB00092,C3854222
DB01210,C0264906
DB00661,C0264906
DB00086,C0005779
DB01019,C0400843
DB00984,C0868560
DB00984,C0451636
DB00984,C0549206
DB01081,C0011991
DB01081,C0947873
DB01081,C2129214
DB01081,C1534286
DB00451,C0155626
DB00451,C4290138
DB00451,C4290137
DB00451,C0264688
DB00451,C0264686
DB00451,C0151814
DB00451,C0027051
DB00451,C0010072
DB00451,C1534922
DB00451,C1534921
DB00461,C0948807
DB00461,C0086565
DB09261,C0000821
DB09261,C2903592
DB00320,C2349454
DB00320,C2349453
DB00320,C0270862
DB06706,C2939465
DB06706,C1534235
DB06706,C0237987
DB00887,C0019147
DB00887,C1542006
DB15991,C0036974
DB15991,C0020683
DB15991,C0404971
DB04817,C0162565
DB04817,C2936779
DB02266,C0332798
DB02266,C0565627
DB02266,C0043250
DB16625,C0149871
DB16625,C0151950
DB16625,C0340708
DB16625,C1535070
DB00391,C0162565
DB01176,C0267474
DB01176,C0030446
DB00588,C0582415
DB00588,C0349790
DB01166,C0018801
DB01166,C1328273
DB01166,C2882277
DB01166,C0018802
DB01166,C0235527
DB01166,C1961112
DB01166,C0023212
DB12487,C0023895
DB12487,C0086565
DB12487,C0741485
DB00193,C0151559
DB00193,C0549249
DB00289,C3714618
DB00289,C0020550
DB00289,C1578637
DB00289,C1546327
DB00396,C0034065
DB00396,C0524702
DB00396,C4290142
DB00396,C4290143
DB00396,C4290144
DB00396,C1542784
DB04846,C0151517
DB04938,C0868560
DB04938,C0451636
DB04938,C0549206
DB09526,C0868560
DB09526,C0451636
DB09526,C0549206
DB00981,C0155880
DB00981,C0004096
DB00981,C1387164
DB00981,C1260881
DB00981,C0494660
DB00981,C1388869
DB00981,C0155877
DB00981,C0264411
DB00981,C1319018
DB00875,C0241832
DB01069,C0155880
DB01069,C0004096
DB01069,C1387164
DB01069,C1260881
DB01069,C0494660
DB01069,C1388869
DB01069,C0155877
DB01069,C0264411
DB01069,C1319018
DB00016,C1868885
DB00016,C0020538
DB08834,C0920156
DB04743,C0948873
DB04743,C0021400
DB06706,C0280962
DB06706,C0854467
DB01192,C0267474
DB01192,C0030446
DB00325,C0264719
DB15998,C0392621
DB15998,C0161680
DB09125,C1565489
DB09125,C0035078
DB09125,C0232807
DB00661,C0004238
DB00661,C0235480
DB00661,C3468561
DB00661,C2585653
DB00661,C1542750
DB16625,C0007103
DB16625,C0476089
DB13238,C0017605
DB09125,C0030920
DB00066,C0919267
DB00066,C1140680
DB13620,C0030443
DB13620,C1279412
DB13620,C1955768
DB13620,C2875318
DB13620,C2875319
DB13620,C0238358
DB13620,C0238357
DB13620,C1571962
DB02843,C0003460
DB01221,C5970489
DB01221,C0334533
DB01221,C5960017
DB01221,C0003857
DB01221,C1535113
DB01221,C0151489
DB09449,C0020488
DB09449,C0342580
DB01075,C0242205
DB01075,C1623040
DB01075,C1623041
DB06264,C4761103
DB06264,C0026896
DB06264,C0751339
DB06264,C0751340
DB14864,C0015403
DB08890,C0236124
DB13844,C0234708
DB13844,C1536291
DB14591,C0571550
DB01301,C0009768
DB00225,C0022660
DB00225,C2609414
DB00225,C1565662
DB00231,C0868560
DB00231,C0451636
DB00231,C0549206
DB08868,C0221047
DB08868,C0428908
DB08868,C0037052
DB08868,C1579172
DB12846,C4551472
DB12846,C0700053
DB12846,C1971648
DB12846,C0007194
DB00191,C3714618
DB00191,C0020550
DB00191,C1578637
DB00191,C1546327
DB00698,C0028961
DB00698,C3887784
DB09093,C0011630
DB16020,C0162628
DB08868,C0038454
DB08868,C0751956
DB08868,C1540598
DB08868,C1540602
DB00623,C0009421
DB00623,C0860634
DB08971,C0008049
DB08971,C0586989
DB15861,C0020461
DB15861,C5979967
DB12492,C0009421
DB12492,C0860634
DB13497,C0080203
DB01356,C0020625
DB01424,C0086565
DB00668,C0278134
DB15824,C0002896
DB00476,C1868885
DB00476,C0020538
DB12212,C0264890
DB00875,C0029100
DB00384,C0003460
DB13528,C0588008
DB01544,C0001969
DB01544,C0392620
DB00819,C0220981
DB14583,C0267797
DB15303,C1540864
DB09020,C0027497
DB09020,C2910396
DB00834,C0349579
DB15991,C0020621
DB15991,C1534241
DB15975,C0025637
DB15975,C1536476
DB06777,C2888003
DB06777,C2888002
DB06777,C2888001
DB06777,C0400979
DB05990,C0020541
DB05990,C0010398
DB01577,C1299544
DB01064,C0002962
DB09258,C2937358
DB09258,C0553692
DB09258,C0007784
DB09258,C0019191
DB09258,C1546348
DB00153,C0020437
DB00153,C0026141
DB00153,C1809471
DB00153,C1535536
DB14591,C0022658
DB14591,C0027697
DB14591,C0027704
DB14591,C1565489
DB14591,C0851590
DB14591,C0268731
DB14591,C1704377
DB14591,C0017658
DB14591,C0694525
DB14591,C0042075
DB00783,C0023895
DB00783,C0086565
DB00783,C0741485
DB00431,C0033860
DB00431,C0030246
DB04165,C0205710
DB15774,C0019054
DB15774,C0235574
DB15774,C0312854
DB15774,C2945560
DB06725,C0002994
DB00248,C1868885
DB00248,C0020538
DB00710,C0014866
DB00710,C4551650
DB00710,C5970505
DB00710,C1963580
DB00710,C1534253
DB13483,C0268186
DB00031,C3714660
DB00031,C3263723
DB00031,C0221206
DB00994,C0015405
DB00388,C0040156
DB00388,C1546327
DB00388,C1578637
DB00388,C0020550
DB01064,C0080203
DB00945,C0027430
DB00945,C0264231
DB00945,C5890126
DB00888,C3714514
DB00888,C0009450
DB00888,C0851439
DB00888,C0947879
DB00888,C0041849
DB06725,C0017181
DB06725,C0018932
DB13193,C0868560
DB13193,C0451636
DB13193,C0549206
DB00464,C5880014
DB01251,C0011854
DB01251,C3837958
DB01251,C4290090
DB01251,C4290092
DB01251,C4290091
DB13762,C0023895
DB13762,C0086565
DB13762,C0741485
DB16625,C1861172
DB16625,C0340726
DB01393,C0008312
DB16617,C0014012
DB00652,C0020440
DB00193,C0038218
DB00193,C4319581
DB00804,C0017601
DB00804,C0851705
DB14845,C0151332
DB14845,C0041296
DB13844,C0025162
DB14864,C1540864
DB08801,C0268841
DB08801,C0005694
DB08801,C1536970
DB15889,C0011849
DB15889,C1802373
DB15889,C0011880
DB15780,C0868560
DB15780,C0451636
DB15780,C0549206
DB13423,C0002878
DB00464,C4273610
DB00376,C0017605
DB01164,C0042510
DB16625,C0272375
DB16625,C2586031
DB15975,C2939465
DB15975,C1534235
DB15975,C0237987
DB00842,C0017601
DB00842,C0851705
DB06799,C3472181
DB15975,C1274933
DB15975,C3658301
DB15975,C0014518
DB12523,C0007222
DB12523,C0741923
DB12523,C1971640
DB12523,C1971641
DB00621,C1277615
DB01126,C0868560
DB01126,C0451636
DB01126,C0549206
DB00969,C0151664
DB14501,C0947900
DB14501,C0012715
DB09273,C0020649
DB13195,C0040034
DB13195,C0392386
DB13195,C0242584
DB09218,C0003850
DB09218,C0004153
DB00320,C0002962
DB01232,C0151723
DB13694,C0040156
DB13694,C1546327
DB13694,C1578637
DB13694,C0020550
DB13216,C4551627
DB13216,C0027947
DB00946,C0020538
DB00946,C0857121
DB00946,C0497247
DB00946,C2240377
DB01559,C0520679
DB13327,C0868560
DB13327,C0451636
DB13327,C0549206
DB12958,C0009421
DB12958,C0860634
DB00953,C0085096
DB00953,C1306889
DB00783,C0006142
DB01174,C0743330
DB01174,C0013404
DB01174,C0085619
DB00408,C0155880
DB00408,C0004096
DB00408,C1387164
DB00408,C1260881
DB00408,C0494660
DB00408,C1388869
DB00408,C0155877
DB00408,C0264411
DB00408,C1319018
DB14233,C0020683
DB14233,C0404971
DB13620,C0020461
DB13620,C5979967
DB00254,C0242205
DB00254,C1623040
DB00254,C1623041
DB12487,C3544094
DB12487,C0549124
DB04165,C0267797
DB00528,C0002965
DB00528,C0086666
DB00528,C1394765
DB00528,C2882088
DB00528,C2882087
DB00091,C0496836
DB00091,C0015414
DB00091,C0947789
DB13731,C0016751
DB01203,C0085610
DB06789,C0000814
DB06789,C2903190
DB06204,C0004096
DB13728,C0162627
DB00808,C0003460
DB11610,C0868560
DB11610,C0451636
DB11610,C0549206
DB13844,C0017601
DB13844,C0851705
DB00474,C5848306
DB00474,C5848305
DB09447,C0868560
DB09447,C0451636
DB09447,C0549206
DB00489,C0023976
DB09099,C0242205
DB09099,C1623040
DB09099,C1623041
DB04842,C0009421
DB04842,C0860634
DB13787,C0023890
DB13787,C1579182
DB01175,C0151878
DB01175,C0855333
DB09272,C0085762
DB09272,C0001956
DB09272,C0001973
DB13785,C0242205
DB13785,C1623040
DB13785,C1623041
DB08834,C0008311
DB15785,C0242205
DB15785,C1623040
DB15785,C1623041
DB13142,C0153690
DB00389,C0018939
DB00389,C0947743
DB00389,C1533163
DB08439,C0018802
DB08439,C1541842
DB08439,C1541843
DB09095,C0037284
DB09095,C1541749
DB01425,C0868560
DB01425,C0451636
DB01425,C0549206
DB00572,C0023895
DB04165,C0019189
DB04165,C0520463
DB04165,C0524611
DB04165,C0149519
DB04165,C1578773
DB09389,C0010054
DB09389,C1299433
DB09389,C1956346
DB09389,C0852153
DB09389,C0852149
DB09389,C2003996
DB14644,C0553576
DB00388,C0020538
DB00388,C0857121
DB00388,C0497247
DB00388,C2240377
DB00537,C0729545
DB01623,C0151559
DB01623,C0549249
DB08804,C0027720
DB08804,C0027726
DB08804,C0022658
DB01012,C0020598
DB01012,C1535536
DB16625,C0002962
DB16648,C0019693
DB16648,C4505456
DB16648,C1535437
DB16648,C3854222
DB00086,C0151529
DB15762,C0151332
DB15762,C0041296
DB08985,C0242231
DB11632,C0030421
DB01285,C0018802
DB01285,C1541842
DB01285,C1541843
DB08801,C3714618
DB08801,C0020550
DB08801,C1578637
DB08801,C1546327
DB00222,C0011880
DB01229,C0280100
DB01229,C0027651
DB09208,C2939465
DB09208,C1534235
DB09208,C0237987
DB02843,C0392525
DB02843,C1971733
DB00770,C0032461
DB00770,C1527405
DB14512,C0041296
DB01436,C0020437
DB01436,C0026141
DB01436,C1809471
DB01436,C1535536
DB13142,C0020502
DB13142,C1546325
DB15861,C0020625
DB15861,C1534240
DB15861,C0020645
DB01426,C0235475
DB09069,C0030567
DB09069,C1399358
DB09069,C0865476
DB09069,C0865475
DB09069,C0242422
DB03166,C0206504
DB08931,C0868560
DB08931,C0451636
DB08931,C0549206
DB14644,C0272286
DB14644,C0398650
DB14644,C2873806
DB14644,C0272282
DB14644,C0242584
DB14644,C2004285
DB14644,C1535409
DB12161,C0948807
DB12161,C0086565
DB13497,C1541124
DB13497,C0034194
DB00661,C0004239
DB00983,C0038218
DB00983,C4319581
DB06412,C0020437
DB06412,C0026141
DB06412,C1809471
DB06412,C1535536
DB06789,C0040038
DB13953,C0269102
DB13953,C0014175
DB13953,C2266811
DB01579,C3714618
DB01579,C0020550
DB01579,C1578637
DB01579,C1546327
DB00274,C0868560
DB00274,C0451636
DB00274,C0549206
DB01404,C4039184
DB13944,C1277615
DB15815,C0267465
DB15815,C1535156
DB00661,C0221047
DB00661,C0428908
DB00661,C0037052
DB00661,C1579172
DB15824,C0023890
DB15824,C1579182
DB00286,C0868560
DB00286,C0451636
DB00286,C0549206
DB09293,C0242205
DB09293,C1623040
DB09293,C1623041
DB00373,C0036980
DB00584,C0019243
DB00515,C0280962
DB00515,C0854467
DB00873,C0015405
DB16614,C0042769
DB16614,C0948998
DB16614,C0949096
DB13844,C0027497
DB13844,C2910396
DB00333,C0038218
DB00333,C4319581
DB12710,C0018939
DB12710,C0947743
DB12710,C1533163
DB06174,C0014544
DB06174,C0751111
DB06174,C0086237
DB06174,C0236018
DB00762,C0016751
DB00568,C0751956
DB19325,C4761103
DB19325,C0026896
DB19325,C0751339
DB19325,C0751340
DB09258,C0005136
DB09258,C0007766
DB09258,C0751003
DB09258,C0751005
DB09258,C0917996
DB09258,C0751004
DB09258,C0751001
DB09258,C2713497
DB15821,C0035854
DB15821,C1449852
DB15821,C1449853
DB15821,C1449854
DB15821,C0406486
DB15821,C1542814
DB00242,C0019693
DB00242,C4505456
DB00242,C1535437
DB00242,C3854222
DB16539,C0262494
DB16539,C0014012
DB16539,C0149520
DB16539,C1392482
DB16539,C1306121
DB16539,C0267847
DB16539,C0267850
DB16539,C0267846
DB16539,C1571945
DB16539,C5906879
DB04861,C0011849
DB04861,C1802373
DB04861,C0011880
DB13710,C0023903
DB13710,C0345904
DB01175,C1141890
DB04855,C0235378
DB14960,C0852479
DB14960,C0006826
DB14960,C1306459
DB14960,C1579213
DB01544,C0037315
DB01544,C0338495
DB01544,C4551689
DB01544,C1534531
DB01544,C0520679
DB03312,C0868560
DB03312,C0451636
DB03312,C0549206
DB00396,C0149871
DB00396,C0151950
DB00396,C0340708
DB00396,C1535070
DB00304,C0206669
DB00531,C5848242
DB00531,C0600039
DB00571,C0006266
DB00571,C1542227
DB00032,C0868560
DB00032,C0451636
DB00032,C0549206
DB08868,C0002965
DB08868,C0086666
DB08868,C1394765
DB08868,C2882088
DB08868,C2882087
DB00823,C0678222
DB00823,C0006142
DB16625,C0034065
DB16625,C0524702
DB16625,C4290142
DB16625,C4290143
DB16625,C4290144
DB16625,C1542784
DB00823,C0010054
DB00823,C1299433
DB00823,C1956346
DB00823,C0852153
DB00823,C0852149
DB00823,C2003996
DB01301,C0151571
DB14766,C0038454
DB14766,C0751956
DB14766,C1540598
DB14766,C1540602
DB06271,C0019087
DB06292,C0011880
DB22665,C0019693
DB22665,C4505456
DB22665,C1535437
DB22665,C3854222
DB00445,C0018801
DB00445,C1328273
DB00445,C2882277
DB00445,C0018802
DB00445,C0235527
DB00445,C1961112
DB00445,C0023212
DB01750,C0151824
DB08880,C0868560
DB08880,C0451636
DB08880,C0549206
DB13620,C0024799
DB13620,C0030920
DB13620,C1384631
DB13620,C1971686
DB13620,C1579179
DB00953,C0270860
DB01329,C0030824
DB01329,C0013182
DB00748,C0242205
DB00748,C1623040
DB00748,C1623041
DB11632,C1257877
DB11632,C0031511
DB11632,C4551683
DB11632,C1578905
DB11632,C1571912
DB01011,C0405580
DB01011,C0001623
DB16564,C0521496
DB00304,C0476089
DB00304,C1879358
DB16021,C4290107
DB16021,C1389904
DB16021,C0349208
DB16021,C0338831
DB11951,C0751362
DB11951,C0027404
DB11951,C1540919
DB01466,C0868560
DB01466,C0451636
DB01466,C0549206
DB06823,C0868560
DB06823,C0451636
DB06823,C0549206
DB00916,C0040921
DB00916,C0040923
DB00007,C0242205
DB00007,C1623040
DB00007,C1623041
DB00014,C0868560
DB00014,C0451636
DB00014,C0549206
DB00464,C0851444
DB00464,C0851754
DB14678,C0151766
DB14678,C0086565
DB01625,C0017601
DB01625,C0851705
DB01182,C0018801
DB01182,C1328273
DB01182,C2882277
DB01182,C0018802
DB01182,C0235527
DB01182,C1961112
DB01182,C0023212
DB00001,C1265681
DB13384,C1257877
DB13384,C0031511
DB13384,C4551683
DB13384,C1578905
DB13384,C1571912
DB09267,C0151744
DB09267,C0010054
DB09267,C2003997
DB09220,C0034063
DB00682,C0031039
DB00682,C0242426
DB00682,C0349077
DB00304,C0868560
DB00304,C0451636
DB00304,C0549206
DB13142,C0268155
DB13142,C0751161
DB13142,C0268151
DB13142,C0016952
DB13142,C0268186
DB13142,C1534235
DB14151,C0022658
DB14151,C0027697
DB14151,C0027704
DB14151,C1565489
DB14151,C0851590
DB14151,C0268731
DB14151,C1704377
DB14151,C0017658
DB14151,C0694525
DB14151,C0042075
DB01026,C0868560
DB01026,C0451636
DB01026,C0549206
DB13956,C0006142
DB13528,C0311370
DB00232,C0003460
DB09401,C0155919
DB09401,C1534472
DB16568,C1536133
DB16568,C0264716
DB22666,C0021051
DB06267,C0020649
DB06209,C0038454
DB06209,C0751956
DB06209,C1540598
DB06209,C1540602
DB06401,C0398625
DB00834,C0868560
DB00834,C0451636
DB00834,C0549206
DB01241,C0023895
DB01241,C0086565
DB01241,C0741485
DB12874,C0242205
DB12874,C1623040
DB12874,C1623041
DB01203,C0004096
DB03247,C2145969
DB03247,C5392168
DB03247,C0003534
DB03247,C0546244
DB16623,C0035459
DB16623,C0030105
DB00692,C0002962
DB00741,C0008049
DB00897,C0868560
DB00897,C0451636
DB00897,C0549206
DB00790,C0011849
DB00790,C1802373
DB00790,C0011880
DB00214,C0019147
DB00214,C1542006
DB13949,C0282193
DB06825,C0868560
DB06825,C0451636
DB06825,C0549206
DB13238,C0020538
DB13238,C0857121
DB13238,C0497247
DB13238,C2240377
DB09065,C2973725
DB15889,C3472181
DB12930,C0011206
DB01307,C0271710
DB01307,C0020615
DB01307,C0271708
DB01605,C0268579
DB01605,C2717876
DB01426,C0039231
DB01426,C0080203
DB12474,C0149871
DB12474,C0042487
DB15300,C0151517
DB16583,C4039184
DB00572,C0017605
DB04855,C0221047
DB04855,C0428908
DB04855,C0037052
DB04855,C1579172
DB00049,C2939465
DB00049,C1534235
DB00049,C0237987
DB13401,C0042514
DB13401,C5574657
DB13401,C5392971
DB13401,C2919575
DB13401,C0030590
DB13401,C0030591
DB00214,C0003460
DB13042,C0267797
DB15835,C0349702
DB15835,C0339289
DB15835,C0010032
DB01621,C0009676
DB01621,C0152124
DB01621,C0751053
DB01621,C0683369
DB01621,C1971026
DB00722,C0002994
DB13365,C0020438
DB13365,C0543800
DB14678,C0154251
DB00013,C5970489
DB00013,C0334533
DB00013,C5960017
DB00013,C0003857
DB00013,C1535113
DB00013,C0151489
DB09357,C0342951
DB01156,C0014544
DB05084,C0151849
DB05084,C0852911
DB01609,C0877373
DB01609,C0006826
DB13216,C0162565
DB13216,C2936779
DB16022,C0007222
DB16022,C0741923
DB16022,C1971640
DB16022,C1971641
DB01233,C0151664
DB01380,C0553576
DB00976,C1565489
DB00976,C0035078
DB00976,C0232807
DB12768,C4048329
DB09242,C0221047
DB09242,C0428908
DB09242,C0037052
DB09242,C1579172
DB15842,C1565489
DB15842,C0232807
DB06819,C0868560
DB06819,C0451636
DB06819,C0549206
DB03793,C0017601
DB03793,C0851705
DB01625,C0021843
DB01625,C4553808
DB01625,C1579845
DB09381,C0006142
DB13290,C0026618
DB00988,C1257877
DB00988,C0031511
DB00988,C4551683
DB00988,C1578905
DB00988,C1571912
DB00741,C0206504
DB00424,C0017601
DB00424,C0851705
DB06144,C1383860
DB06144,C0018800
DB15975,C0546817
DB15903,C0349579
DB15903,C0014173
DB15903,C0349578
DB15903,C0456483
DB15903,C0010673
DB15171,C4048306
DB11610,C0699757
DB11610,C0001969
DB04573,C1458140
DB04573,C0005779
DB06268,C0438717
DB06268,C0859350
DB00524,C0019147
DB00524,C1542006
DB00960,C0264906
DB00960,C1621824
DB00770,C0030848
DB00770,C2938970
DB00770,C1541745
DB15093,C0730278
DB00704,C0038587
DB00704,C0152128
DB00704,C0086189
DB00704,C0087169
DB00354,C0017601
DB00354,C0851705
DB13844,C0152032
DB01436,C0242154
DB01436,C1442839
DB01118,C0036980
DB01750,C0267938
DB01750,C0267937
DB01750,C0001339
DB13787,C0085281
DB13787,C0439857
DB13527,C0002994
DB13527,C0920175
DB13527,C1534272
DB09102,C0868560
DB09102,C0451636
DB09102,C0549206
DB01243,C0037299
DB00603,C0948807
DB00603,C0086565
DB01296,C0155880
DB01296,C0004096
DB01296,C1387164
DB01296,C1260881
DB01296,C0494660
DB01296,C1388869
DB01296,C0155877
DB01296,C0264411
DB01296,C1319018
DB00054,C1868885
DB00054,C0020538
DB00294,C3160791
DB00193,C0750897
DB00193,C0302369
DB00193,C0001957
DB13281,C0684275
DB16625,C1277190
DB13612,C0040034
DB13612,C0392386
DB13612,C0242584
DB09102,C0242205
DB09102,C1623040
DB09102,C1623041
DB00720,C0868560
DB00720,C0451636
DB00720,C0549206
DB13612,C0856716
DB13612,C1319853
DB13612,C5704570
DB01320,C0151517
DB04841,C0011581
DB04841,C0344315
DB04841,C0011570
DB04841,C0086132
DB04841,C0086133
DB04841,C1541623
DB04841,C1541625
DB04841,C0013415
DB04841,C4087263
DB22664,C0868560
DB22664,C0451636
DB22664,C0549206
DB00001,C0868560
DB00001,C0451636
DB00001,C0549206
DB15990,C0546817
DB13114,C2937421
DB13114,C1739363
DB13114,C0520477
DB13114,C1704272
DB00804,C0242205
DB00804,C1623040
DB00804,C1623041
DB15785,C1271063
DB00908,C4761103
DB00908,C0026896
DB00908,C0751339
DB00908,C0751340
DB06174,C0029227
DB05481,C0745242
DB12371,C0868560
DB12371,C0451636
DB12371,C0549206
DB14643,C0039128
DB14643,C1578686
DB01309,C0745153
DB01309,C0020615
DB06204,C0236124
DB05084,C0242205
DB05084,C1623040
DB05084,C1623041
DB00976,C0948807
DB00976,C0086565
DB02925,C0546884
DB02925,C5201039
DB00244,C0010474
DB00244,C0013295
DB00244,C4290200
DB00244,C0267251
DB00244,C0030920
DB11582,C0026825
DB11582,C0751330
DB11582,C0427202
DB11582,C0026827
DB11582,C0427201
DB11582,C2267233
DB00770,C4551691
DB00770,C0041974
DB00770,C1720814
DB00770,C1720815
DB00770,C1535128
DB09267,C1868885
DB09267,C0020538
DB01214,C0151517
DB00690,C0868560
DB00690,C0451636
DB00690,C0549206
DB00066,C0868560
DB00066,C0451636
DB00066,C0549206
DB06799,C1565489
DB06799,C0035078
DB06799,C0232807
DB09054,C4512006
DB00584,C1304177
DB09096,C0559166
DB00328,C0869086
DB00328,C0019080
DB15836,C0332798
DB15836,C0565627
DB15836,C0043250
DB01200,C1868885
DB01200,C0020538
DB08899,C0151752
DB08899,C3665358
DB08899,C0868560
DB08899,C0451636
DB08899,C0549206
DB15991,C0034063
DB01586,C0521614
DB00946,C0348103
DB00946,C0041327
DB13783,C0024799
DB13783,C0030920
DB13783,C1384631
DB13783,C1971686
DB13783,C1579179
DB01068,C0037315
DB01068,C0338495
DB01068,C4551689
DB01068,C1534531
DB01068,C0520679
DB06264,C0242205
DB06264,C1623040
DB06264,C1623041
DB00294,C0459853
DB09124,C0743516
DB09389,C0031556
DB09389,C0040046
DB00502,C0009421
DB00502,C0860634
DB15968,C0868560
DB15968,C0451636
DB15968,C0549206
DB14669,C0272286
DB14669,C0398650
DB14669,C2873806
DB14669,C0272282
DB14669,C0242584
DB14669,C2004285
DB14669,C1535409
DB00921,C0750897
DB00921,C0302369
DB00921,C0001957
DB00717,C0496870
DB00956,C0236124
DB09123,C0868560
DB09123,C0451636
DB09123,C0549206
DB11365,C0021843
DB11365,C4553808
DB11365,C1579845
DB01233,C0400843
DB08439,C0017181
DB08439,C0018932
DB00823,C0868560
DB00823,C0451636
DB00823,C0549206
DB00841,C4551472
DB00841,C0700053
DB00841,C1971648
DB00841,C0007194
DB00627,C0340654
DB06412,C0027720
DB06412,C0027726
DB06412,C0022658
DB06695,C0221198
DB06695,C0332447
DB14591,C0023895
DB01646,C5886841
DB01646,C0162034
DB01646,C0242354
DB04880,C5574657
DB04880,C0042514
DB16625,C0459853
DB00973,C0868560
DB00973,C0451636
DB00973,C0549206
DB00592,C0151746
DB00592,C1565489
DB00521,C0036980
DB00462,C0017601
DB00462,C0851705
DB04839,C0022350
DB11640,C5880507
DB16648,C0868560
DB16648,C0451636
DB16648,C0549206
DB13710,C0600139
DB00328,C5700069
DB00328,C0003492
DB00328,C2930803
DB00253,C0042214
DB00253,C0857841
DB14501,C0019045
DB14501,C1534245
DB14501,C0268068
DB13689,C0006705
DB01079,C0549357
DB13673,C0015405
DB04552,C0947872
DB01064,C0039231
DB12530,C0151332
DB12530,C0041296
DB00293,C0868560
DB00293,C0451636
DB00293,C0549206
DB00222,C0011854
DB00222,C3837958
DB00222,C4290090
DB00222,C4290092
DB00222,C4290091
DB09007,C0242205
DB09007,C1623040
DB09007,C1623041
DB11994,C0023895
DB11994,C0086565
DB11994,C0741485
DB13844,C0012833
DB13844,C0220870
DB01594,C4761103
